ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,NSS,prob
165.84227115145,-57.56902209582,2.8738,0.6412,-13.086,0.668,2.616,0.631,0.227,63,16.502,17.079985, 1.237219,0,0.82
165.81029714,-57.55898900662,2.194,0.0223,-5.819,0.023,7.143,0.022,0.0117,1,0.999,15.171766, 1.435037,0,0.84
165.82187096095,-57.47737081615,3.8065,0.0139,-16.364,0.015,9.946,0.014,0.0225,0,0.939,13.743085, 1.388767,0,0.74
165.65129760947,-57.49468053432,1.5064,0.312,-9.73,0.319,1.644,0.311,0.0545,74,19.854,14.583856, 1.130475,0,0.58
165.66631380749,-57.47917871886,1.7776,0.0129,-8.171,0.013,3.101,0.013,0.00822,0,0.983,13.784817, 0.897868,0,0.84
165.68640631109,-57.4839638079,1.8479,0.087,-17.937,0.082,4.467,0.082,0.0184,0,1.12,17.565311, 2.313913,0,0.84
165.74653070491,-57.47987390419,1.167,0.0203,-22.023,0.021,-4.701,0.021,0.0156,0,1.003,15.004516, 0.977176,0,0.54
165.722629069,-57.46608817649,1.3439,0.0111,-17.749,0.011,1.206,0.012,0.0135,0,0.87,13.044872, 0.984596,0,0.5
165.68927781541,-57.44701025237,2.12,0.6972,-8.906,0.773,7.047,0.67,0.144,53,11.362,17.14551, 1.493460,0,0.68
165.70925306268,-57.41883897718,1.5976,0.0351,-13.459,0.037,-0.249,0.035,0.017,0,1.058,15.998639, 1.497111,0,0.84
167.39902333195,-58.1032298353,2.1272,0.6605,-13.158,0.658,1.344,0.656,0.0709,64,8.142,17.692947, 1.416632,0,0.8
167.43874880937,-58.07344914574,1.777,0.0134,-8.848,0.014,-0.964,0.012,0.00968,1,0.968,13.488226, 0.834615,0,0.7
167.39036245281,-58.07987923586,1.4643,0.0266,-18.374,0.028,3.247,0.026,0.00338,0,2.082,13.503007, 0.851920,1,0.5
167.3287097901,-58.10897884551,2.133,0.0567,-10.557,0.062,4.752,0.052,0.00215,0,1.017,16.869026, 1.989094,0,0.84
167.31768708579,-58.09666131922,2.7805,0.0926,-19.746,0.092,2.378,0.085,0.00684,0,1.019,17.862396, 2.759323,0,0.74
167.26564094135,-58.05232702529,2.3327,0.5985,-3.54,0.626,1.541,0.568,0.132,39,9.468,17.103796, 1.808666,0,0.66
167.26861721625,-58.04135681,2.2885,0.0887,-7.61,0.091,-3.118,0.085,0.00685,0,1.001,17.749548, 2.241102,0,0.5
167.31359200564,-58.02069694304,1.9176,0.2894,-17.106,0.319,1.418,0.293,0.055,59,17.283,14.223015, 0.877966,0,0.82
167.46522771107,-58.02949418016,2.2594,0.0756,-10.727,0.086,5.204,0.07,0.104,25,2.334,15.963619, 1.541469,0,0.84
167.45248414689,-58.01954000867,1.7079,0.0145,-5.844,0.015,0.414,0.013,0.0131,0,0.94,13.729643, 0.880368,0,0.6
167.45475332518,-57.98939964389,1.4499,0.0174,-18.158,0.019,3.403,0.015,0.0125,0,1.296,13.691061, 0.805936,0,0.5
167.43055050296,-57.98404417756,2.0274,0.0155,-10.066,0.016,5.06,0.014,0.0119,0,1.05,14.031432, 0.994524,0,0.84
167.2751319368,-57.97164790994,1.5074,0.0154,-10.38,0.016,9.041,0.015,0.00318,0,0.978,13.869886, 0.824223,0,0.58
167.27154882341,-57.9379550081,2.6099,0.1409,-7.953,0.15,12.854,0.143,0.00323,0,10.558,12.297856, 0.750984,0,0.84
167.16167054344,-58.03821433659,1.6908,0.4325,-9.595,0.528,3.594,0.289,0.079,86,2.936,16.99458, 1.252815,0,0.72
167.13950211962,-57.97665297724,1.5907,0.1083,-12.359,0.143,5.723,0.172,0.0159,0,1.004,17.593977,         ,0,0.76
167.08491121085,-57.99804295895,1.7581,0.0788,-6.686,0.083,4.85,0.081,0.00518,0,1.004,17.541689, 2.013161,0,0.88
167.00876813267,-57.96503133741,1.2538,0.0911,-13.504,0.094,-1.293,0.09,0.00878,0,1.022,17.87682, 2.151693,0,0.72
167.02661147393,-57.94140679144,2.1124,0.0218,-10.879,0.021,4.703,0.02,0.00856,0,0.886,9.364278, 0.030805,0,0.84
167.21802797026,-57.9427483322,1.4677,0.014,-17.115,0.014,0.763,0.014,0.00168,0,1.024,13.641646, 0.916233,0,0.84
167.17544213354,-57.9027276551,1.9451,0.0792,-10.208,0.081,4.723,0.082,0.0154,0,1.157,17.380503, 2.162869,0,0.84
167.27986641049,-57.872742314,1.3974,0.0242,-11.3,0.025,2.637,0.026,0.00576,0,0.992,15.365743, 1.156937,0,0.98
167.18288434008,-57.86550491535,1.5468,0.6945,-7.059,0.718,12.004,0.713,0.171,44,11.423,17.458994, 1.190784,0,0.56
167.08378348525,-57.84228675585,4.4953,0.0152,-0.091,0.016,20.52,0.015,0.0162,0,1.008,11.885005, 0.886164,0,0.78
167.07725196613,-57.85147696618,1.6425,0.0786,-13.863,0.104,6.806,0.093,0.0118,0,1.412,16.556963,         ,0,0.72
167.07761515005,-57.85173854203,1.6869,0.0209,-13.4,0.023,6.559,0.021,0.0115,23,1.336,14.171503, 1.126849,0,0.84
167.43606070223,-57.89970880803,3.0902,0.0308,42.081,0.032,41.752,0.03,0.008,2,1.049,15.775199, 1.867508,0,0.72
167.51018652128,-57.88101343259,1.5888,0.0954,-14.181,0.113,7.909,0.101,0.0064,0,0.986,17.997072, 2.160332,0,0.58
167.47750068068,-57.88608719049,2.7108,0.0115,-22.328,0.012,-2.086,0.011,0.00666,0,1.04,13.083087, 0.990589,0,0.74
167.41251007515,-57.86993019803,1.9446,0.0465,-17.794,0.052,4.906,0.047,0.00971,0,1.253,16.325546, 1.773637,0,0.84
167.42331117618,-57.8250324567,2.287,0.0307,-17.435,0.037,2.243,0.035,0.00357,1,0.961,15.93866, 1.782065,0,0.84
167.54309328289,-57.86941751376,2.0181,0.0888,-19.686,0.098,3.192,0.088,0.0108,0,1.037,17.84913, 2.678856,0,0.84
167.55289390277,-57.85913422389,1.6973,0.0177,-12.724,0.019,4.205,0.017,0.00909,0,1.107,14.546277, 1.054300,0,0.84
167.45992793958,-57.83200569908,3.1508,0.3938,-13.267,0.439,8.131,0.407,0.119,56,7.911,16.835535, 1.272033,0,0.78
167.53807629087,-57.79132997858,1.3415,0.0112,-14.77,0.012,1.789,0.011,0.011,0,0.953,12.338566, 0.579855,0,0.64
167.47643806111,-57.74035370627,1.2208,0.0108,-15.909,0.011,-0.27,0.011,0.0175,0,0.998,13.242499, 0.714664,0,0.6
167.42115672149,-57.78243719095,3.0709,0.0313,-7.188,0.034,-1.411,0.034,0.00147,35,2.926,13.25646, 1.234032,0,0.66
167.34208602314,-57.76072370302,1.3546,0.0465,-17.954,0.05,0.925,0.051,0.011,0,1.016,16.690443, 1.592205,0,0.52
167.34807160413,-57.7733847003,1.2196,0.0726,-14.973,0.08,-0.416,0.08,0.0212,0,6.467,13.03688, 0.815565,0,0.62
167.40520566144,-57.75060587715,1.541,0.2351,-15.424,0.248,2.548,0.251,0.0774,49,6.839,16.245485, 1.431263,0,0.74
167.40997133036,-57.70775195348,1.9142,0.6506,-8.478,0.686,17.083,0.715,0.16,70,16.319,14.292216, 0.774332,0,0.58
167.28470830204,-57.86060047609,1.2361,0.0279,-24.884,0.03,-2.795,0.028,0.0128,2,1.015,15.525528, 1.212152,0,0.5
167.22101434846,-57.84485624543,1.5408,0.0272,-13.391,0.027,2.322,0.029,0.00366,0,1.003,15.511387, 1.279234,0,0.84
167.30807896873,-57.79561919695,1.1961,0.0133,-17.741,0.014,-0.875,0.014,0.00922,0,0.941,10.322137, 1.235554,0,0.6
167.23358789201,-57.75561413824,2.0249,0.0154,-10.623,0.016,5.181,0.017,0.00766,0,1.007,14.104409, 1.040430,0,0.84
167.17030376947,-57.78904638492,2.0836,0.0136,-10.615,0.014,5.206,0.014,0.0049,0,0.941,13.680988, 0.974598,0,0.84
167.11721670754,-57.78944618868,1.9311,0.0792,-5.659,0.086,0.488,0.082,0.00566,0,1.007,17.595543, 2.132912,0,0.7
167.13328131978,-57.7342384525,2.1496,0.3083,-7.027,0.32,2.721,0.329,0.101,34,5.167,17.270613, 1.171547,0,0.84
167.14616327196,-57.70423944459,2.6799,0.0715,-7.53,0.076,0.952,0.079,0.00584,4,1.001,17.3559, 2.046741,0,0.84
167.24366578024,-57.67632640624,1.2821,0.205,-14.319,0.249,2.806,0.276,0.0658,0,1.376,17.966671,         ,0,0.56
167.288234453,-57.66889012802,1.8896,0.493,-10.099,0.51,2.568,0.629,0.022,68,5.507,17.892626, 1.012337,0,0.74
167.27912354303,-57.65392900783,1.9438,0.1298,-7.769,0.14,0.811,0.14,0.00844,0,1.423,17.985708, 2.317787,0,0.84
167.23899875292,-57.6716745456,1.3825,0.0809,-14.56,0.087,1.384,0.087,0.013,0,1.166,17.40277, 2.070019,0,0.82
167.17003113466,-57.6389924775,1.5783,0.0259,-11.406,0.028,-0.333,0.029,0.0141,0,1.178,15.243567, 1.278083,0,0.9
167.1541149164,-57.6189535316,1.6364,0.1313,-7.522,0.14,2.596,0.129,0.0252,13,4.004,16.099941, 1.112727,0,0.92
167.15428814465,-57.59610079015,2.0946,0.0199,-10.092,0.021,4.971,0.019,0.0143,0,0.999,14.801614, 1.230977,0,0.84
167.16051157494,-57.6104167679,1.7531,0.013,-1.79,0.013,4.53,0.013,0.0183,0,0.945,13.393018, 0.930221,0,0.66
166.97822963653,-57.94806631705,1.6715,0.0269,-10.985,0.029,3.82,0.025,0.00532,0,1.017,15.490405, 1.321219,0,0.84
166.88263664209,-57.88508320329,1.8457,0.0277,-22.578,0.028,-0.792,0.027,0.00898,0,1.003,15.463633, 1.395096,0,0.84
166.85484796721,-57.87169272242,2.2878,0.4507,-10.461,0.462,6.175,0.429,0.116,56,8.122,16.995098, 1.317131,0,0.84
166.79811651479,-57.84665727812,2.0059,0.0563,-13.746,0.057,0.613,0.053,0.0243,0,2.393,15.109901, 1.405598,0,0.84
166.96495202779,-57.80030665696,1.5095,0.0461,-9.825,0.047,7.454,0.045,0.013,0,1.83,15.490224, 1.297589,0,0.68
166.98360717258,-57.80921682996,2.1279,0.0535,4.941,0.055,8.099,0.053,0.00422,0,0.957,16.829557, 1.973243,0,0.8
167.04151771687,-57.77964428832,2.0787,0.0398,-10.019,0.043,4.983,0.04,0.0134,1,1.09,16.213694, 2.087904,0,0.84
167.01193102827,-57.77671518284,2.2333,0.0129,-11.855,0.013,4.69,0.012,0.0149,0,0.881,11.904471, 0.638555,0,0.84
166.97114329898,-57.7428220537,1.757,0.2776,-11.905,0.275,4.205,0.277,0.119,30,6.448,16.86906, 1.110743,0,0.86
166.91993041072,-57.80178353203,1.4788,0.1192,-8.786,0.15,4.058,0.096,0.0644,0,1.26,17.291723, 1.612763,0,0.88
166.93024342734,-57.80182656927,1.971,0.0941,-10.969,0.144,3.606,0.139,0.103,48,2.89,15.564201, 1.384732,0,0.84
166.92999908841,-57.80166648606,1.5728,0.0587,-11.43,0.068,4.64,0.062,0.0942,41,1.394,15.555811, 1.349880,0,0.88
166.89897567122,-57.75819939341,3.0798,0.0122,-16.211,0.012,-0.246,0.011,0.0255,0,0.919,12.579419, 0.892511,0,0.82
166.94845227278,-57.73565951094,2.2354,0.0156,8.085,0.017,6.613,0.015,0.019,0,1.047,13.830711, 1.078405,0,0.5
166.86584940367,-57.74634444296,1.2533,0.0695,-14.508,0.071,-0.29,0.064,0.0176,0,1.003,17.235847, 1.842936,0,0.72
166.75137592654,-57.86394914249,2.0149,0.034,1.719,0.035,13.26,0.032,0.0188,0,1.021,16.005709, 1.610351,0,0.94
166.76461521478,-57.85861599674,2.6562,0.0718,-18.711,0.073,-4.871,0.067,0.02,0,1.001,17.46059, 2.527699,0,0.76
166.77906314886,-57.84288725355,1.8771,0.0914,-9.828,0.099,-1.34,0.091,0.0233,0,0.985,17.887001, 2.095947,0,0.7
166.69601169141,-57.79716194235,2.0786,0.015,-10.263,0.016,4.827,0.014,0.0264,0,0.831,11.410996, 0.535253,0,0.84
166.72283515986,-57.78399955889,2.0943,0.0145,-10.485,0.015,4.957,0.013,0.0285,0,0.789,10.013528, 0.179305,0,0.84
166.70942731949,-57.78183799278,2.1458,0.0832,-11.623,0.087,1.201,0.085,0.0149,0,0.971,17.720823, 2.390348,0,0.84
166.70152070525,-57.76403847895,2.5959,0.3937,-6.223,0.412,2.247,0.399,0.0237,16,6.541,17.799694, 1.321819,0,0.84
166.70555466144,-57.74994692505,1.5591,0.3614,-7.303,0.386,5.611,0.332,0.122,0,6.624,16.895689, 1.139906,0,0.72
166.81795385654,-57.7285423741,2.078,0.0205,-10.251,0.021,5.356,0.019,0.0153,0,1.026,14.764154, 1.217236,0,0.84
166.83489246074,-57.68613936556,2.0387,0.0143,-23.562,0.015,-1.499,0.015,0.0042,0,1.002,11.842151, 0.712677,0,0.82
166.77653311902,-57.67360695392,1.5704,0.0571,-21.71,0.058,-3.641,0.053,0.0194,0,1.06,16.950205, 1.807028,0,0.84
166.63571259552,-57.69652171292,2.0046,0.6079,-5.792,0.61,1.25,0.577,0.0971,59,28.712,15.219224, 1.500129,0,0.58
166.59716462792,-57.67013314116,5.5741,0.0268,-1.861,0.026,3.509,0.024,0.0139,0,1.033,15.405961, 2.038185,0,0.7
166.69980165526,-57.63011048051,1.9279,0.0667,-14.769,0.069,2.9,0.065,0.0153,1,1.088,17.238518, 2.272308,0,0.84
167.03490790748,-57.76013943496,1.4752,0.015,-11.704,0.015,3.297,0.015,0.00966,1,1.089,13.870217, 0.957377,0,0.98
167.03353264509,-57.70076548487,1.4051,0.0343,-7.936,0.035,3.048,0.035,0.0351,36,2.494,14.014827, 0.886122,0,0.7
166.93895263399,-57.70211351421,1.6296,0.0698,-6.885,0.069,9.828,0.068,0.0207,0,1.052,17.311747, 2.035942,0,0.68
166.94620096403,-57.6750039329,2.1059,0.0149,-10.986,0.015,5.477,0.016,0.0261,0,0.85,11.468255, 0.538795,0,0.84
166.88867841612,-57.69376587189,1.7866,0.0526,-11.502,0.056,-2.819,0.05,0.00834,0,1.02,16.778416, 1.898071,0,0.66
166.87972780205,-57.68690335395,2.1009,0.0395,-19.401,0.038,-0.035,0.039,0.0144,0,2.655,10.923403, 0.652513,0,0.84
166.89074262827,-57.65292691071,1.3463,0.0304,-18.714,0.03,-2.031,0.031,0.0204,0,2.13,12.047465, 0.538822,1,0.64
166.87999946165,-57.65406618722,1.5142,0.1346,-4.434,0.141,3.187,0.14,0.0522,55,10.911,14.153768, 1.206738,0,0.52
166.98502309799,-57.65146749433,1.6141,0.0177,-1.588,0.018,6.395,0.018,0.0265,0,1.019,14.631764, 0.993172,0,0.5
166.97698833025,-57.64161431719,1.3777,0.0158,-5.516,0.016,7.102,0.017,0.0211,0,1.034,14.261575, 0.931136,0,0.68
167.05312327527,-57.62707980959,1.726,0.0143,-16.944,0.015,7.708,0.014,0.0187,0,1.011,13.841272, 0.916583,0,0.84
167.115397038,-57.60033476351,3.2494,0.0132,-13.866,0.013,13.722,0.012,0.0242,0,1.061,12.628518, 0.926993,0,0.74
166.92236775659,-57.5730111172,2.5675,0.0846,-18.117,0.084,9.648,0.083,0.0118,0,1.131,17.403664, 2.590323,0,0.76
166.91781337582,-57.56858695007,1.2888,0.0898,-14.625,0.091,-0.956,0.09,0.0204,0,1.044,17.649252, 1.790361,0,0.8
166.80925939882,-57.62568812438,2.5658,0.0891,-2.336,0.094,8.242,0.086,0.0138,0,1.236,17.545834, 2.852629,0,0.84
166.71885781358,-57.52991689669,1.4838,0.0204,-21.856,0.021,-2.702,0.019,0.0101,0,0.931,14.953888, 1.043836,0,0.82
166.67432959969,-57.54503792355,1.4357,0.0846,-16.741,0.088,-4.738,0.079,0.0125,0,1.074,17.708668, 2.402409,0,0.6
166.67174570661,-57.51099231426,1.5103,0.0287,-12.01,0.03,4.523,0.027,0.0124,9,1.018,15.686124, 1.401759,0,0.9
166.79416991994,-57.53322397472,2.3098,0.0422,-23.816,0.043,-1.593,0.04,0.0155,0,1.039,16.383114, 1.887763,0,0.74
166.82084829624,-57.53184078176,1.4389,0.036,-16.795,0.039,-4.715,0.034,0.0123,0,0.976,16.102514, 1.593989,0,0.62
166.88502302299,-57.5329404013,1.3539,0.0454,-18.273,0.047,-1.74,0.043,0.0231,0,1.022,16.330276, 1.652187,0,0.66
166.80252640648,-57.49275388901,2.0921,0.044,-10.335,0.049,5.288,0.043,0.0133,1,1.01,16.568829, 1.923542,0,0.84
166.83907853389,-57.4847074605,1.9878,0.0119,-18.012,0.013,1.847,0.011,0.0144,0,0.966,13.285237, 0.900596,0,0.84
166.75662797897,-57.51870875471,2.1411,0.0264,-10.663,0.027,4.905,0.025,0.00495,0,0.997,15.527647, 1.509211,0,0.84
166.76634012608,-57.43253538172,1.5052,0.0146,-16.211,0.016,1.351,0.014,0.0125,0,0.926,13.954694, 0.838937,0,0.84
167.52462193711,-57.73573170367,1.5772,0.2231,-5.719,0.235,1.506,0.214,0.0799,39,5.18,17.102154, 1.222799,0,0.52
167.53764609528,-57.70430443078,1.9663,0.2465,-8.395,0.286,0.807,0.25,0.104,69,10.195,15.679521, 1.374750,0,0.8
167.58734179279,-57.71478804099,1.9718,0.1015,-11.159,0.106,5.017,0.107,0.00737,0,1.108,17.9859, 2.559732,0,0.84
167.58253103849,-57.7087739105,2.3905,0.0106,-14.556,0.011,-4.126,0.011,0.00624,0,0.924,12.500502, 0.735579,0,0.66
167.52950028075,-57.65203867557,2.0546,0.0398,-20.323,0.04,3.55,0.038,0.00855,14,1.608,15.505792, 1.709594,0,0.84
167.43827861694,-57.69204738553,2.5052,0.0609,-6.272,0.065,8.478,0.062,0.0126,0,1.068,17.036434, 2.282071,0,0.84
167.4657669137,-57.69239020199,1.6,0.0293,-9.097,0.031,3.191,0.032,0.013,0,1.565,14.956992, 1.159243,0,0.98
167.40994118081,-57.6827956804,1.534,0.0114,-15.523,0.012,0.499,0.012,0.0169,0,1.02,13.149326, 0.866738,0,0.84
167.38931387079,-57.62058231315,1.8316,0.0234,-22.831,0.025,3.82,0.025,0.0115,0,1.04,15.224381, 1.326304,0,0.8
167.55663391945,-57.65035279182,1.6717,0.0263,-19.339,0.027,-1.637,0.025,0.0347,42,1.795,13.565651, 0.846973,0,0.84
167.55674162235,-57.6506179455,1.7376,0.024,-18.791,0.036,-1.932,0.024,0.0124,0,1.265,13.881224,         ,0,0.84
167.54749319436,-57.62992749948,1.6805,0.4904,-8.025,0.492,3.059,0.508,0.0904,23,14.299,16.817574, 1.346633,0,0.52
167.64035626309,-57.62489494311,1.7343,0.0399,6.729,0.041,15.179,0.038,0.00479,0,1.059,16.264393, 1.568020,0,0.68
167.57152626891,-57.56690661024,1.3112,0.0792,-20.244,0.085,-2.319,0.07,0.0043,4,1.347,16.928755, 1.547172,0,0.54
167.5052353975,-57.62129583363,1.5562,0.0124,-19.441,0.013,2.538,0.013,0.00347,0,1.029,13.294765, 0.785004,0,0.76
167.50142626609,-57.61453986749,1.7964,0.0847,-16.725,0.086,7.123,0.079,0.0336,60,3.624,11.480605, 0.500174,0,0.84
167.50170073433,-57.61435939042,1.9059,0.0782,-16.381,0.084,6.392,0.073,0.0211,48,3.673,11.705041, 0.521802,0,0.84
167.50286160146,-57.61555107461,1.8137,0.0161,-16.648,0.016,6.775,0.016,0.0122,0,0.946,10.173594, 0.330935,0,0.84
167.49820300078,-57.60725874016,1.3046,0.0317,-13.558,0.033,-0.126,0.031,0.012,0,1.101,15.686193, 1.154737,0,0.76
167.50671345537,-57.60906944159,1.6113,0.4793,-8.728,0.515,1.356,0.483,0.12,15,12.579,16.12672, 1.882126,0,0.6
167.32968843179,-57.65259134963,2.1031,0.0391,-10.926,0.047,4.515,0.043,0.0209,0,1.042,16.135727, 1.896934,0,0.84
167.26835714658,-57.63895866408,1.2378,0.2139,-6.71,0.229,7.376,0.219,0.0389,42,3.14,17.349722, 1.049683,0,0.54
167.31561158968,-57.60966755676,4.1782,0.047,-10.312,0.049,3.176,0.048,0.0266,0,3.729,12.887905, 1.069145,0,0.74
167.23654111277,-57.59355248563,2.0903,0.3888,-20.793,0.42,-3.607,0.424,0.0747,1,11.888,15.943472, 1.835655,0,0.8
167.20534855175,-57.56666969364,1.5945,0.0226,-6.121,0.024,5.667,0.022,0.0195,1,1.036,15.171803, 1.146653,0,0.96
167.23153092903,-57.57185210114,1.8322,0.0156,-17.81,0.016,4.477,0.016,0.0215,0,1.15,13.913158, 0.929824,0,0.84
167.24236168593,-57.57543745045,1.8685,0.0134,-16.642,0.014,2.249,0.014,0.0233,0,1.05,13.70847, 0.909350,0,0.84
167.39077323036,-57.57868895224,1.9879,0.0842,-17.777,0.091,-5.444,0.089,0.0108,0,1.036,17.667974, 2.255816,0,0.66
167.35890011305,-57.54381000192,1.5988,0.0161,-4.69,0.019,6.35,0.017,0.0126,0,1.053,14.197112, 1.010118,0,0.9
167.30748178571,-57.51894426709,2.8036,0.6091,-10.748,0.649,12.911,0.61,0.26,6,7.162,17.598082, 1.427059,0,0.78
167.3969415398,-57.51034360946,2.2015,0.0136,-21.833,0.014,2.746,0.014,0.0134,0,0.918,11.807342, 0.719862,0,0.74
167.23721170854,-57.51928385069,1.4841,0.013,-9.883,0.014,1.624,0.013,0.0216,0,1.035,13.609134, 0.805603,0,0.98
167.24992106149,-57.42700101098,1.3554,0.0194,-13.967,0.022,-0.153,0.018,0.0203,0,1.018,14.815601, 1.004944,0,0.96
167.63568197238,-57.56162466192,1.1481,0.0244,-17.773,0.027,-0.993,0.023,0.00791,0,1.974,13.563956, 0.724774,1,0.52
167.56655882838,-57.53061709468,2.2277,0.2992,1.751,0.319,5.827,0.282,0.038,38,7.281,16.417408, 1.112587,0,0.68
167.58489230587,-57.48367878001,1.8056,0.0148,-4.188,0.016,8.477,0.014,0.0116,0,0.913,11.576552, 0.986466,0,0.98
167.60691681472,-57.46032366445,1.5506,0.0995,-11.319,0.114,4.769,0.098,0.00841,2,1.081,17.92167, 2.261635,0,0.82
167.51367406519,-57.52562709668,2.5298,0.0191,-17.807,0.021,-5.77,0.018,0.0124,0,1.063,11.01868, 0.547328,0,0.7
167.47797922017,-57.46832744735,1.1668,0.0184,-19.516,0.019,-0.637,0.018,0.00448,0,1.102,14.330699, 0.963026,0,0.56
167.44957477567,-57.46357311554,1.3187,0.0348,-15.711,0.036,2.237,0.035,0.0125,0,1.126,15.596725, 1.483757,0,0.5
167.65178316392,-57.43890032144,1.9265,0.0887,-13.045,0.103,0.899,0.087,0.00807,0,1.024,17.762644, 2.371681,0,0.84
167.65323664177,-57.43811744807,1.822,0.0282,-13.215,0.033,1.103,0.027,0.0135,0,1.024,15.656821, 1.414608,0,0.84
167.65271344216,-57.42697482301,2.2838,0.0245,-17.141,0.028,13.49,0.024,0.012,0,0.988,15.390809, 1.526486,0,0.74
167.49339242378,-57.35954948381,4.269,0.0245,-17.532,0.027,-9.646,0.024,0.0143,0,1.084,15.233433, 2.236214,0,0.62
167.52148131779,-57.36367573467,2.0844,0.0412,-19.041,0.047,5.018,0.039,0.0137,0,1.037,16.32923, 2.185183,0,0.84
167.38923510925,-57.45425675374,2.9115,0.7186,-17.775,0.667,-6.682,0.603,0.209,77,13.695,16.262115, 1.028893,0,0.64
167.3462279999,-57.44137618469,1.9405,0.0292,-17.636,0.031,4.756,0.029,0.00894,0,1.008,15.751386, 1.515434,0,0.84
167.40074917141,-57.38535158483,2.2001,0.1136,-11.469,0.114,4.188,0.109,0.0306,21,3.01,16.197163, 1.854176,0,0.84
167.32982414788,-57.3940285291,1.4566,0.2921,-9.469,0.32,5.768,0.279,0.103,2,4.711,17.23085, 1.097465,0,0.6
167.30733826765,-57.38722036443,2.4352,0.0889,-11.595,0.098,2.66,0.084,0.0174,0,1.09,17.72104, 2.424105,0,0.84
167.47371680475,-57.36095755652,1.4114,0.0259,-11.932,0.03,1.083,0.025,0.018,0,1.109,15.152904, 1.149758,0,0.94
167.3974352462,-57.34392641646,2.8785,0.012,-0.05,0.012,2.705,0.012,0.0233,0,0.949,12.334423, 0.803892,0,0.66
167.36010483371,-57.34676819144,1.815,0.0437,-11.791,0.045,-0.66,0.042,0.0184,0,1.047,16.440435, 1.904367,0,0.84
167.09019396839,-57.48977667676,2.2145,0.0504,-17.626,0.055,-6.138,0.048,0.0208,1,1.048,16.724213, 1.959278,0,0.66
166.99416579381,-57.52231158518,1.5137,0.5752,-8.151,0.589,10.878,0.572,0.108,52,11.887,16.152578, 1.047877,0,0.54
166.99928437125,-57.51374777296,1.639,0.7722,-10.086,0.796,7.409,0.743,0.221,7,8.627,17.634184, 1.308174,0,0.62
167.02040454357,-57.45849367015,2.43,0.015,-9.628,0.015,-2.703,0.014,0.00617,0,1.042,13.847646, 1.208951,0,0.66
167.18494761721,-57.47084347909,1.2835,0.0599,-15.089,0.068,-1.118,0.058,0.0183,0,1.079,16.88578, 1.590277,0,0.68
167.07965742675,-57.37191777626,1.2578,0.0242,-13.569,0.026,0.455,0.022,0.0183,0,0.925,15.222645, 1.086398,0,0.52
167.06579999293,-57.36740726181,1.6463,0.0645,-16.054,0.07,5.325,0.063,0.02,0,1.019,17.272642, 1.904070,0,0.8
167.05909407612,-57.3640845736,1.7535,0.0851,-24.542,0.097,-3.663,0.086,0.00448,0,1.101,17.578333, 2.589630,0,0.84
166.88444476077,-57.45700276871,1.9067,0.0439,-17.962,0.048,-1.828,0.044,0.0178,0,0.972,16.527765, 1.967870,0,0.84
166.85601701079,-57.44446560588,1.8638,0.0347,-20.432,0.039,2.942,0.035,0.0183,0,2.886,13.371552, 0.889000,0,0.84
166.86827841211,-57.4333804425,2.0755,0.0201,-15.087,0.022,-3.565,0.02,0.00973,0,1.716,13.340714, 1.008101,1,0.72
166.83286022991,-57.41298542086,2.4539,0.03,-16.65,0.036,-3.133,0.031,0.00965,0,1.047,15.871732, 1.814404,0,0.84
166.9360122217,-57.44085628396,1.981,0.0115,-18.073,0.013,2.026,0.011,0.013,0,1.127,13.125911, 0.865304,0,0.84
166.85389460315,-57.40314535442,2.5063,0.0753,-17.47,0.09,-0.908,0.077,0.00365,0,1.034,17.583706, 2.409365,0,0.84
166.87464726494,-57.38313017544,4.8878,0.0184,-10.919,0.02,-0.875,0.018,0.00842,0,0.953,14.769908, 1.941616,0,0.7
166.88725888402,-57.37852051591,4.8905,0.0209,-10.727,0.023,-0.532,0.02,0.00807,0,1.078,15.046126, 2.043746,0,0.7
166.85371002833,-57.37066718585,2.6438,0.1281,-8.171,0.142,9.431,0.131,0.0396,24,2.058,17.535048, 2.773140,0,0.84
166.81227766987,-57.42327083436,1.5982,0.0168,-19.511,0.019,1.639,0.016,0.0163,0,0.976,14.373796, 1.006968,0,0.84
166.82964192111,-57.34652176142,2.4852,0.1208,-9.435,0.136,4.946,0.106,0.065,51,8.364,14.480736, 1.460654,0,0.84
166.75741821483,-57.32679282816,1.7715,0.0467,-12.485,0.052,1.803,0.047,0.0218,0,1.081,16.657856, 1.832197,0,0.84
166.933741063,-57.27862603757,2.1716,0.0444,-10.768,0.048,5.215,0.043,0.0114,0,0.983,16.671005, 1.971272,0,0.84
166.88827289017,-57.25757954791,1.7291,0.0264,-14.294,0.028,3.627,0.027,0.0162,0,2.053,12.901603, 0.940440,1,0.84
166.80317645843,-57.32275212271,1.8195,0.4036,-7.708,0.444,10.505,0.374,0.055,65,6.586,17.47447, 1.229170,0,0.74
166.83277612946,-57.31078027703,2.6338,0.0163,-16.247,0.017,0.602,0.016,0.0165,0,1.077,14.205983, 1.204065,0,0.84
166.77370628791,-57.27101423838,1.3167,0.4739,-4.555,0.519,7.821,0.499,0.124,37,7.828,17.3068, 1.297832,0,0.52
