ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,RAJ2000,DEJ2000,prob
133.20953833225,12.6441391793,1.8563,0.2017,-19.737,0.227,-22.562,0.16,0.0237,0,0.966,18.569560, 2.464495,NOT_AVAILABLE,0,133.20962823467,12.64423945633,0.64
133.18110401652,12.62763270092,1.2854,0.3149,-25.062,0.351,-1.29,0.231,0.0233,0,0.976,19.355913, 2.338125,NOT_AVAILABLE,0,133.18121816592,12.62763843255,0.88
133.16519595249,12.64498044121,2.1357,0.1001,-28.438,0.108,1.502,0.077,0.0211,0,0.937,17.502558, 2.319733,NOT_AVAILABLE,0,133.16532548686,12.64497376443,0.82
133.10877428847,12.64300277518,2.0157,0.1912,-14.552,0.21,-10.403,0.147,0.0217,1,1.022,18.480488, 2.512423,NOT_AVAILABLE,0,133.10884057344,12.64304901058,0.9
133.12905668095,12.6633738974,1.6333,0.0165,-15.058,0.017,0.548,0.013,0.0399,1,1.001,12.075056, 0.604211,NOT_AVAILABLE,0,133.12912527409,12.66337146396,0.92
132.9443934274,12.59671692182,1.6125,0.2672,-18.404,0.297,-15.835,0.202,0.0265,0,1.114,18.916779, 2.568499,NOT_AVAILABLE,0,132.94447723993,12.59678730124,0.84
132.94082050735,12.60264864184,1.3459,0.3341,-14.257,0.366,-16.263,0.236,0.0566,0,0.964,19.361826, 2.727909,NOT_AVAILABLE,0,132.94088543534,12.60272092294,0.84
132.96806594641,12.6090796534,1.4559,0.0766,-13.339,0.084,-9.869,0.058,0.0287,5,1.087,16.975320, 1.738751,NOT_AVAILABLE,0,132.96812669539,12.60912351681,0.88
133.02163260781,12.67175609026,7.5345,1.0587,-0.453,1.176,3.769,0.675,0.423,47,3.888,19.048674, 2.012131,NOT_AVAILABLE,0,133.02163467307,12.67173933916,0.68
132.95332712935,12.61639503739,2.6092,0.3724,-17.025,0.421,-19.423,0.266,0.0383,0,1.014,19.467562, 2.528402,NOT_AVAILABLE,0,132.95340466846,12.61648136116,0.74
132.9575883425,12.63082053211,2.0736,1.0537,-8.909,1.174,3.36,0.695,0.0737,1,1.128,20.340860, 1.857096,NOT_AVAILABLE,0,132.95762891882,12.63080559741,0.52
133.06326893391,12.65478061527,3.141,0.0166,-9.78,0.017,-1.628,0.012,0.0271,0,0.885,10.367642, 0.692051,NOT_AVAILABLE,0,133.06331348354,12.65478785001,0.74
133.12756158378,12.71283468578,2.1051,0.5225,-26.597,0.57,-7.843,0.399,0.0174,0,0.981,19.991050, 2.825216,NOT_AVAILABLE,0,133.12768276116,12.71286954399,0.58
133.00920988302,12.70981088008,1.233,0.1596,-13.0,0.164,10.885,0.117,0.0309,0,1.009,18.357840, 2.256800,NOT_AVAILABLE,0,133.00926911333,12.70976250327,0.64
133.0068608043,12.7255034025,1.6082,1.2946,-22.441,1.25,-1.138,0.979,0.00502,0,1.021,20.633710, 1.967793,NOT_AVAILABLE,0,133.00696305402,12.72550846216,0.86
133.01894115317,12.72389817996,2.8292,0.1245,-20.875,0.129,-8.811,0.097,0.0203,0,1.016,17.935347, 2.645462,NOT_AVAILABLE,0,133.01903626671,12.72393733785,0.8
133.06445153966,12.7189381482,3.9449,0.0914,-11.659,0.095,33.714,0.069,0.0197,1,0.976,17.196505, 2.210074,NOT_AVAILABLE,0,133.06450465952,12.71878830718,0.78
133.0762773048,12.72553710035,1.9962,0.4616,-11.341,0.524,-2.92,0.329,0.0171,0,1.037,19.672430, 2.660311,NOT_AVAILABLE,0,133.07632897875,12.72555007844,0.52
133.23961131108,12.6517941748,1.5161,0.3973,-19.693,0.454,2.184,0.303,0.0222,0,0.984,19.555155, 2.323482,NOT_AVAILABLE,0,133.23970101329,12.6517844693,0.92
133.22208694987,12.65566466459,1.7567,0.1444,-28.519,0.161,0.832,0.122,0.0346,0,1.004,17.969849, 2.294823,NOT_AVAILABLE,0,133.22221685635,12.65566096528,0.84
133.25828022328,12.67469426429,1.5786,0.2828,-15.708,0.307,-0.558,0.219,0.0256,1,1.051,19.087849, 2.629677,NOT_AVAILABLE,0,133.25835177996,12.67469674466,0.92
133.25203342116,12.67742471384,2.1289,0.0514,-30.523,0.055,10.713,0.039,0.0253,0,0.986,16.083958, 1.691591,NOT_AVAILABLE,0,133.25217246996,12.67737710189,0.86
133.28186000449,12.74320271738,2.2595,1.0321,-18.126,1.136,-17.065,0.845,0.0405,0,1.052,20.491076, 2.009516,NOT_AVAILABLE,0,133.28194259991,12.743278561,0.56
133.36968035644,12.7761988042,2.352,1.1606,-23.145,1.134,-8.444,0.791,0.01,0,1.024,20.410240, 2.550442,NOT_AVAILABLE,0,133.36978583328,12.77623633434,0.62
133.1711972388,12.7688328112,2.3134,0.018,-17.692,0.019,-20.965,0.016,0.0302,0,1.008,12.160676, 0.864570,VARIABLE     ,0,133.17127786542,12.76892599033,0.74
133.13872461004,12.76880297515,1.7677,0.6345,-12.364,0.692,-0.003,0.516,0.067,0,1.095,20.044280, 2.069912,NOT_AVAILABLE,0,133.13878095334,12.76880298643,0.52
133.21798104275,12.7902415991,4.4318,1.7925,-9.231,2.181,3.168,1.125,0.164,0,1.036,20.730833, 1.838886,NOT_AVAILABLE,0,133.21802311201,12.7902275199,0.54
133.19162329725,12.79608353758,2.1188,0.026,-15.819,0.028,-5.898,0.02,0.032,0,1.526,12.178617, 0.808982,NOT_AVAILABLE,0,133.19169539645,12.7961097513,0.9
133.18245555746,12.81689112942,1.7653,0.6335,-19.819,0.653,-18.408,0.521,0.127,21,9.666,16.739046, 1.444991,NOT_AVAILABLE,0,133.1825458948,12.81697294345,0.64
133.64369320527,12.68928857971,1.4994,0.0632,-27.68,0.07,2.644,0.045,0.0442,0,1.313,16.011782, 1.582375,NOT_AVAILABLE,0,133.64381930768,12.6892768295,0.88
133.56156528236,12.72224477715,-0.7946,1.106,-34.504,1.385,-11.752,1.161,0.12,1,1.139,20.400360, 2.323418,NOT_AVAILABLE,0,133.56172249286,12.72229700668,0.5
133.73168858778,12.81104345678,2.2286,0.4649,-18.994,0.471,-7.466,0.298,0.0329,0,1.055,19.643940, 2.845081,NOT_AVAILABLE,0,133.73177516012,12.81107663969,0.76
133.69166147953,12.85610967031,3.2868,0.3305,-12.513,0.331,-6.562,0.203,0.0496,0,1.065,18.987295, 2.848517,NOT_AVAILABLE,0,133.69171852241,12.85613883648,0.52
133.59689673196,12.81858031414,2.2756,0.2232,-16.285,0.215,-7.666,0.132,0.0285,0,1.084,18.368164, 2.416348,NOT_AVAILABLE,0,133.59697095748,12.81861438596,0.66
133.57768340533,12.84977653226,1.6433,0.3009,-18.303,0.292,11.708,0.197,0.0189,0,0.992,18.992493, 2.816906,NOT_AVAILABLE,0,133.57776684305,12.84972449567,0.72
133.81328386049,12.93026031936,1.4957,0.2362,-23.37,0.246,-2.501,0.162,0.0183,0,1.028,18.738310, 2.430826,NOT_AVAILABLE,0,133.81339043138,12.93027143462,0.66
133.44781652799,12.8779564166,3.4767,0.1346,-21.306,0.131,-3.381,0.09,0.0323,0,0.988,17.727080, 2.692495,NOT_AVAILABLE,0,133.44791366633,12.87797144218,0.82
133.36704959107,12.84579451377,1.3088,0.1292,-26.253,0.121,2.989,0.085,0.029,1,0.998,17.535694, 1.930990,NOT_AVAILABLE,0,133.36716926559,12.84578122832,0.9
133.3433549416,12.85871034509,4.3148,0.9827,-6.3,0.949,0.208,0.605,0.0851,0,1.025,20.283453, 1.909266,NOT_AVAILABLE,0,133.34338366297,12.85870942173,0.62
133.44065682584,12.90240668772,1.7247,0.0639,-22.456,0.061,8.817,0.043,0.0397,0,0.939,16.407736, 1.757178,NOT_AVAILABLE,0,133.4407592159,12.90236750268,0.92
133.44514816452,12.90199141235,1.6826,0.0258,-22.513,0.025,8.724,0.018,0.0435,0,1.001,14.531407, 1.076568,NOT_AVAILABLE,0,133.44525081308,12.90195263685,0.92
133.4928535294,12.9050002565,1.2277,0.0782,-19.878,0.08,-6.135,0.056,0.0463,0,0.972,16.928705, 1.765457,NOT_AVAILABLE,0,133.49294416464,12.90502752427,0.52
133.36996612296,12.91791252022,4.2087,0.3834,-8.893,0.363,-4.222,0.266,0.0242,0,1.086,19.127813, 3.159676,NOT_AVAILABLE,0,133.37000667519,12.9179312868,0.68
133.35410982737,12.93842974535,2.4872,0.9484,-15.032,0.788,-0.461,0.622,0.0342,0,1.051,20.184996, 2.074383,NOT_AVAILABLE,0,133.3541783753,12.93843179496,0.64
133.28145057515,12.92122002863,2.2695,0.1674,-21.81,0.165,5.603,0.135,0.0335,0,0.975,18.165531, 2.553917,NOT_AVAILABLE,0,133.28155002756,12.92119512584,0.92
133.28977514211,12.94252121426,5.4439,0.4745,2.836,0.485,48.663,0.356,0.0542,0,1.039,19.618114, 0.702799,NOT_AVAILABLE,0,133.28976220931,12.94230493295,0.58
133.3210238453,12.95019172532,3.6457,0.0875,-23.794,0.081,2.406,0.064,0.0159,0,1.043,16.909372, 2.337510,NOT_AVAILABLE,0,133.32113235514,12.95018103066,0.82
133.37330579052,13.0057554765,2.5075,0.2676,-32.497,0.289,26.011,0.267,0.0166,46,1.419,18.123966, 2.626587,NOT_AVAILABLE,0,133.37345402447,13.00563987207,0.88
133.39277934988,13.03923047287,1.8503,0.0255,-19.288,0.026,7.824,0.018,0.0736,0,0.963,14.518752, 1.020360,NOT_AVAILABLE,0,133.39286734425,13.03919570076,0.9
133.54150565247,13.08778110633,1.8829,0.653,-30.41,0.604,7.077,0.45,0.0988,0,1.002,20.146000, 2.572926,NOT_AVAILABLE,0,133.54164441243,13.08774965388,0.82
133.48156705572,13.11906198939,3.999,0.0356,-16.353,0.034,12.153,0.024,0.0456,0,0.962,15.232223, 1.981446,NOT_AVAILABLE,0,133.48164168515,13.1190079768,0.78
133.59464890541,13.11305823863,3.3841,0.5909,-16.383,0.672,-5.563,0.378,0.0593,7,1.049,19.338880, 1.012461,NOT_AVAILABLE,0,133.59472366768,13.11308296484,0.68
132.20137715945,12.04385726133,1.5965,0.159,-13.942,0.169,-7.11,0.117,0.0156,0,1.034,18.283012, 2.222866,NOT_AVAILABLE,0,132.20144051952,12.04388885921,0.9
132.17657800473,12.05017640009,0.9709,0.0917,-11.14,0.095,-0.728,0.069,0.0154,57,1.376,16.852053, 1.506256,NOT_AVAILABLE,0,132.17662862931,12.05017963673,0.6
132.22948793959,12.0693756519,1.7079,0.2083,-17.252,0.23,-23.488,0.164,0.022,0,0.999,18.804335, 2.404831,NOT_AVAILABLE,0,132.22956634987,12.06948004164,0.78
132.19362467878,12.11499440821,3.1109,1.2177,-6.004,1.483,1.612,1.015,0.0561,0,1.063,20.584778, 1.701433,NOT_AVAILABLE,0,132.19365197144,12.11498724507,0.58
132.18255537964,12.15786408162,1.8616,0.1298,-11.699,0.154,-20.151,0.103,0.0192,0,1.03,17.950710, 2.421230,NOT_AVAILABLE,0,132.18260856734,12.15795363971,0.86
132.23297771614,12.14279790019,1.3283,0.0967,-21.166,0.113,-3.989,0.079,0.0252,0,1.067,17.476772, 1.734358,NOT_AVAILABLE,0,132.23307394087,12.14281562694,0.92
132.22230127898,12.15977553127,1.8919,0.8789,-12.643,0.998,-2.71,0.739,0.0497,0,1.142,20.404503, 2.264898,NOT_AVAILABLE,0,132.22235875852,12.15978757751,0.8
132.22454023218,12.17100063533,2.6751,0.1667,-34.674,0.195,15.879,0.138,0.0324,0,1.001,18.332272, 2.854023,NOT_AVAILABLE,0,132.22469788142,12.17093006273,0.84
132.23286429093,12.16190908988,1.1943,0.0239,-10.946,0.029,-2.904,0.019,0.0182,0,0.985,14.590110, 0.993272,VARIABLE     ,0,132.23291405715,12.16192199632,0.78
132.25183621822,12.19607657208,2.5015,0.8861,-23.698,1.116,5.542,0.821,0.0318,0,0.957,20.548124, 2.273441,NOT_AVAILABLE,0,132.25194397596,12.19605194041,0.9
132.27545704792,12.18080779595,4.7631,1.8588,-8.064,1.885,0.227,1.723,0.0791,0,1.069,20.888086, 1.999367,NOT_AVAILABLE,0,132.27549371113,12.18080678758,0.64
132.27236525747,12.19520914733,1.5666,0.1663,-10.555,0.192,-3.837,0.131,0.0297,0,1.083,18.276820, 2.287462,NOT_AVAILABLE,0,132.27241325017,12.19522619891,0.9
132.10334369116,12.15022069066,2.9704,0.7376,-12.236,0.783,-17.518,0.52,0.0332,0,1.076,20.301992, 2.673382,NOT_AVAILABLE,0,132.10339931946,12.1502985481,0.7
132.14916558924,12.199383797,0.8173,0.3976,-19.005,0.432,-23.755,0.306,0.0419,0,1.032,19.579252, 2.045462,NOT_AVAILABLE,0,132.14925200813,12.19948937599,0.82
132.12440959213,12.20786932708,2.4317,0.1065,-21.243,0.114,-3.243,0.073,0.0231,0,0.941,17.459400, 2.223867,NOT_AVAILABLE,0,132.12450618789,12.20788373922,0.86
132.21327492348,12.26428062477,0.8815,1.2444,-26.912,1.68,-6.723,1.105,0.0823,0,1.129,20.733420, 2.301559,NOT_AVAILABLE,0,132.21339732423,12.26431050617,0.78
132.13011806759,12.27832972398,1.6316,0.582,-16.862,0.642,2.419,0.595,0.0435,0,1.009,20.296112, 2.331358,NOT_AVAILABLE,0,132.13019476428,12.2783189744,0.92
132.3612536375,12.20774748511,1.6765,0.5875,-10.467,0.624,-19.739,0.439,0.0579,0,0.983,20.215641, 2.089966,NOT_AVAILABLE,0,132.36130123574,12.20783521489,0.7
132.39097229878,12.21010950294,2.4926,0.0671,-24.914,0.075,1.952,0.062,0.0354,0,1.002,16.788244, 2.044202,NOT_AVAILABLE,0,132.3910855922,12.21010082647,0.84
132.374034871,12.21819091102,1.6495,0.3888,-11.608,0.412,-0.256,0.304,0.0558,0,0.993,19.632654, 2.364382,NOT_AVAILABLE,0,132.37408765666,12.21819205023,0.9
132.38025638782,12.22390029623,0.9103,0.1985,-10.742,0.232,-2.839,0.161,0.0305,0,1.018,18.611517, 2.243883,NOT_AVAILABLE,0,132.38030523646,12.22391291395,0.66
132.34907857332,12.22198330454,0.9319,0.1917,-10.641,0.22,-3.277,0.147,0.0454,0,1.007,18.464575, 2.437496,NOT_AVAILABLE,0,132.34912696146,12.22199787085,0.58
132.36228263039,12.25032998679,2.0971,0.0806,-18.986,0.089,-15.161,0.064,0.0472,0,1.048,16.892960, 1.964533,NOT_AVAILABLE,0,132.36236898095,12.25039736981,0.78
132.39820925199,12.24002514615,1.3257,0.454,-8.628,0.523,4.73,0.34,0.043,0,1.033,19.836760, 2.471001,NOT_AVAILABLE,0,132.39824848977,12.24000412541,0.58
132.43201740059,12.26320005049,1.2724,0.9676,-10.937,1.023,-2.931,0.734,0.0644,0,1.043,20.552760, 1.863247,NOT_AVAILABLE,0,132.43206714413,12.26321307516,0.7
132.40369728045,12.25764329735,1.3695,0.4111,-9.153,0.47,-1.857,0.337,0.0506,0,0.951,19.571419, 2.427338,NOT_AVAILABLE,0,132.40373890929,12.25765154883,0.62
132.31755360922,12.23915514272,1.3443,0.0263,-12.88,0.029,9.05,0.021,0.06,0,0.972,14.762227, 0.909473,NOT_AVAILABLE,0,132.31761218578,12.23911491828,0.88
132.31867245617,12.23912986679,3.246,1.7931,-4.825,2.07,-2.362,1.361,0.069,0,1.111,         ,         ,NOT_AVAILABLE,0,132.31869439731,12.23914036334,0.56
132.3008032781,12.26625457782,1.1455,0.0575,-10.575,0.063,-2.923,0.047,0.0542,0,0.993,16.510710, 1.398092,NOT_AVAILABLE,0,132.30085137476,12.26626757007,0.56
132.29259465488,12.26681720056,1.5468,0.8475,-12.54,1.133,-19.591,1.037,0.0499,0,1.109,20.283651, 2.157730,NOT_AVAILABLE,0,132.2926516911,12.26690427355,0.68
132.31911489084,12.27127018731,1.2122,0.0585,-11.055,0.063,-3.185,0.047,0.0617,0,1.053,16.494297, 1.410556,NOT_AVAILABLE,0,132.31916517525,12.27128434487,0.82
132.33344785487,12.27470066791,3.3478,0.2412,-11.664,0.262,-1.007,0.189,0.0392,0,1.086,18.684212, 2.851049,NOT_AVAILABLE,0,132.3335009081,12.27470514246,0.8
132.36904854314,12.27557127093,2.1655,0.4411,-19.523,0.459,-15.025,0.306,0.096,0,1.048,19.583430,-0.204962,NOT_AVAILABLE,0,132.36913734436,12.27563805028,0.72
132.41471639207,12.29612068183,1.8316,0.1342,-10.986,0.147,-19.387,0.105,0.0436,0,1.011,17.762259, 2.153917,NOT_AVAILABLE,0,132.41476636613,12.29620684482,0.88
132.42454716006,12.30289242874,1.7143,0.0235,-16.256,0.025,-9.569,0.019,0.0559,0,1.205,13.021972, 0.826356,NOT_AVAILABLE,0,132.42462110584,12.30293495919,0.92
132.45523326568,12.3104733611,2.5335,1.4029,-8.181,1.469,-9.597,0.94,0.0677,0,0.932,20.698069, 1.488831,NOT_AVAILABLE,0,132.45527048237,12.31051601346,0.54
132.43799598988,12.3092837319,0.78,0.0729,-13.472,0.079,-1.881,0.055,0.0541,0,0.999,16.713629, 1.250774,NOT_AVAILABLE,0,132.43805727517,12.30929209141,0.86
132.52232848694,12.32482705749,1.191,0.0452,-10.996,0.05,-3.006,0.035,0.0594,1,1.05,15.815418, 1.175555,NOT_AVAILABLE,0,132.52237850971,12.32484041586,0.84
132.46805030883,12.31624202465,0.8199,0.0218,-18.089,0.024,-15.123,0.017,0.058,0,1.029,14.073562, 1.049572,NOT_AVAILABLE,0,132.46813259893,12.3163092376,0.92
132.493332915,12.3401013446,1.0349,0.0327,-10.729,0.037,-3.663,0.025,0.0478,0,1.13,14.968301, 0.967747,NOT_AVAILABLE,0,132.4933817287,12.34011762389,0.8
132.4072098549,12.30535825157,1.5675,0.7845,-10.838,0.799,-2.194,0.578,0.0524,0,1.021,20.358185, 2.072893,NOT_AVAILABLE,0,132.40725915667,12.30536800311,0.76
132.42913397364,12.31730200413,3.6303,0.6276,-2.227,0.618,-5.365,0.433,0.034,0,1.008,19.878483, 2.270599,NOT_AVAILABLE,0,132.42914410672,12.31732584689,0.58
132.43887449724,12.33958697048,1.8809,0.1976,-7.397,0.189,-7.164,0.139,0.0417,0,1.136,18.038687, 2.558847,NOT_AVAILABLE,0,132.43890815093,12.3396188124,0.68
132.40541493357,12.32889009253,1.1756,0.3691,-12.797,0.395,-14.86,0.298,0.0344,0,1.041,19.268654, 2.479446,NOT_AVAILABLE,0,132.40547315145,12.32895613524,0.8
132.46840393965,12.34862223791,4.1715,0.2407,-7.745,0.242,40.762,0.176,0.0549,0,1.054,18.729822, 3.367718,NOT_AVAILABLE,0,132.46843917698,12.34844107281,0.78
132.4335373766,12.36795226137,1.1357,0.035,-10.653,0.036,-2.936,0.028,0.0698,0,0.953,15.272416, 1.021991,NOT_AVAILABLE,0,132.43358584689,12.36796531048,0.68
132.41803001253,12.3682896412,3.2196,1.2799,-14.33,1.706,-9.471,0.99,0.155,0,0.956,20.737450, 1.988127,NOT_AVAILABLE,0,132.41809521655,12.3683317326,0.82
132.30736307249,12.29468276121,1.2689,0.0507,-9.657,0.059,7.466,0.042,0.0676,0,1.021,16.183332, 1.267730,NOT_AVAILABLE,0,132.30740699849,12.2946495782,0.6
132.2448217126,12.30000655493,2.6159,1.1465,-7.996,1.286,-1.175,1.279,0.0898,0,1.123,20.597360, 2.032505,NOT_AVAILABLE,0,132.24485808745,12.30001177785,0.64
132.34522115735,12.31563427746,1.1648,0.0381,-11.13,0.041,-1.885,0.033,0.0678,0,0.954,15.592942, 1.249261,NOT_AVAILABLE,0,132.34527178948,12.31564265587,0.74
132.28138036763,12.32926009309,1.5869,0.4855,-11.349,0.523,-18.75,0.418,0.213,36,3.602,18.633041, 2.503315,NOT_AVAILABLE,0,132.28143199913,12.32934342658,0.68
132.31089719926,12.3470376229,1.8243,0.1384,-18.865,0.148,-19.508,0.121,0.0369,0,0.951,18.099377, 2.673193,NOT_AVAILABLE,0,132.31098302781,12.34712432387,0.78
132.24392218557,12.30861422047,4.0661,0.7795,-16.726,0.839,-3.002,0.696,0.0263,0,1.071,20.498053, 2.538631,NOT_AVAILABLE,0,132.24399827428,12.30862756094,0.7
132.36814104988,12.3392247964,2.4379,0.7589,-21.714,0.824,-7.387,0.524,0.0111,0,1.075,20.253063, 2.599464,NOT_AVAILABLE,0,132.36823984011,12.33925762661,0.76
132.35164342286,12.34293946291,1.1666,0.2244,-25.17,0.23,-15.817,0.193,0.0407,0,1.027,18.675028, 2.281506,NOT_AVAILABLE,0,132.35175793691,12.34300975957,0.76
132.36730808519,12.3574080755,1.6788,0.3577,-8.74,0.392,-4.396,0.303,0.061,0,0.983,19.504831, 2.273302,NOT_AVAILABLE,0,132.36734784995,12.35742761241,0.54
132.39932621062,12.37222834877,0.5859,0.0661,-12.992,0.069,1.596,0.064,0.0679,0,1.122,16.367718, 1.105006,NOT_AVAILABLE,0,132.39938532568,12.37222125405,0.58
132.41359409343,12.37529685246,1.1358,0.0165,-10.999,0.017,-3.953,0.013,0.0736,0,1.008,13.267747, 0.745832,NOT_AVAILABLE,0,132.41364414166,12.37531442045,0.68
132.40674255299,12.3849326733,0.936,0.4363,-11.314,0.464,5.035,0.342,0.0388,0,1.017,19.705578, 2.210146,NOT_AVAILABLE,0,132.40679403356,12.38491029399,0.62
132.41046793321,12.37560606664,1.3689,0.2757,-10.926,0.276,-2.972,0.209,0.0162,0,1.007,18.947311, 2.287273,NOT_AVAILABLE,0,132.4105176474,12.37561927717,0.74
132.32097255538,12.38511831554,4.0394,0.1792,-8.726,0.197,-8.836,0.157,0.0432,0,0.962,18.563225, 3.104855,NOT_AVAILABLE,0,132.32101226218,12.38515758845,0.7
132.33710553067,12.42552529764,1.8582,0.1127,-22.785,0.129,-16.42,0.108,0.0426,0,1.016,17.744919, 2.255638,NOT_AVAILABLE,0,132.33720922405,12.42559827587,0.72
132.06287759397,12.223732757,2.0555,0.1008,-17.786,0.108,-19.181,0.08,0.0174,0,1.016,17.590475, 2.381519,NOT_AVAILABLE,0,132.06295847812,12.22381800457,0.78
132.03912926552,12.26887867263,1.5614,0.2036,-16.965,0.21,-17.169,0.162,0.0213,0,1.009,18.814264, 2.224203,NOT_AVAILABLE,0,132.03920642617,12.26895498126,0.84
132.01932291912,12.30315446935,2.0712,0.3871,-10.335,0.416,-5.638,0.291,0.0103,0,1.063,19.528704, 3.091087,NOT_AVAILABLE,0,132.01936993033,12.30317952709,0.5
132.08229657755,12.27353775,2.3728,0.5191,-13.825,0.568,-6.445,0.416,0.0193,0,1.074,19.925175, 2.199041,NOT_AVAILABLE,0,132.08235946025,12.27356639258,0.9
132.14543267667,12.32564157548,2.9481,0.4296,-12.376,0.516,-14.805,0.415,0.00322,0,1.039,19.854360, 2.757990,NOT_AVAILABLE,0,132.1454889805,12.32570737614,0.74
132.04923096052,12.30923940895,2.0207,0.3931,-19.25,0.435,-10.709,0.317,0.0285,0,1.025,19.758583, 2.529623,NOT_AVAILABLE,0,132.04931852818,12.30928700416,0.86
132.07616675864,12.32424500993,1.8782,0.1677,-22.92,0.181,-16.772,0.134,0.0361,0,1.06,18.425816, 2.419575,NOT_AVAILABLE,0,132.07627102742,12.32431955225,0.72
132.08210938823,12.33032297409,1.7536,0.085,-22.582,0.093,-16.691,0.068,0.0239,0,0.994,17.387865, 2.037970,NOT_AVAILABLE,0,132.08221212207,12.33039715844,0.78
131.95891166732,12.31688747959,5.8996,0.1225,6.515,0.136,13.778,0.103,0.0158,0,1.675,16.848074, 2.785109,NOT_AVAILABLE,0,131.95888203076,12.31682624367,0.56
131.98926118697,12.33906159724,1.3791,0.2179,-14.968,0.222,0.218,0.169,0.00555,0,0.936,18.855100, 2.396810,NOT_AVAILABLE,0,131.98932928395,12.33906062664,0.74
131.87580687464,12.32898394776,4.5991,0.5991,-11.808,0.663,-7.111,0.554,0.0423,0,1.065,20.251987, 2.539114,NOT_AVAILABLE,0,131.87586059505,12.32901555275,0.66
132.02017144434,12.34717867185,4.3086,0.0895,-3.528,0.098,3.651,0.072,0.027,0,0.945,17.318953, 2.534016,NOT_AVAILABLE,0,132.02018749587,12.34716244357,0.72
132.02198174766,12.38332005092,1.5856,0.1049,-17.335,0.116,-6.911,0.089,0.0218,0,0.984,17.641855, 2.194475,NOT_AVAILABLE,0,132.02206062864,12.38335076637,0.92
131.96749819816,12.40184479719,2.2076,0.1379,-11.069,0.151,-3.582,0.104,0.0108,0,0.979,18.071932, 2.276150,NOT_AVAILABLE,0,131.96754856889,12.40186071848,0.5
132.16830461813,12.36201854765,1.0882,0.1926,-12.942,0.208,4.136,0.163,0.021,0,0.968,18.793606, 2.103598,NOT_AVAILABLE,0,132.16836350201,12.36200016374,0.56
132.26092768761,12.41478955414,0.7589,0.387,-18.458,0.447,-3.799,0.322,0.035,0,0.999,19.781378, 2.279867,NOT_AVAILABLE,0,132.26101168919,12.41480643843,0.88
132.14954639153,12.39857253883,1.5008,0.0138,-12.808,0.015,-15.058,0.011,0.0456,0,0.932,12.285550, 0.651883,NOT_AVAILABLE,0,132.14960467416,12.39863946477,0.54
132.16555608996,12.39060678289,1.484,0.2873,-14.687,0.332,-22.447,0.25,0.0174,1,1.036,19.238293, 2.470354,NOT_AVAILABLE,0,132.16562292067,12.39070654874,0.7
132.15331605409,12.41496987719,4.6063,0.0347,-9.735,0.038,-5.014,0.03,0.018,0,1.55,14.925516, 2.247582,NOT_AVAILABLE,0,132.15336035888,12.41499216036,0.68
132.19572880654,12.4405997683,2.9175,0.1211,-18.171,0.13,-6.578,0.104,0.0121,0,0.963,17.940980, 2.694916,NOT_AVAILABLE,0,132.19581150792,12.44062900215,0.88
132.25451786387,12.42503933097,1.6638,0.0616,-15.881,0.066,-1.388,0.05,0.0373,0,1.005,16.662832, 2.088972,NOT_AVAILABLE,0,132.25459013821,12.42504549835,0.92
132.34381952226,12.47801099004,3.0309,0.386,-7.187,0.439,-4.907,0.34,0.048,1,1.03,19.477924, 2.788547,NOT_AVAILABLE,0,132.34385223683,12.47803280101,0.74
132.28592980018,12.48506873415,1.4081,0.0424,-13.269,0.046,-0.02,0.037,0.0456,0,1.196,15.495106, 1.269219,NOT_AVAILABLE,0,132.28599020121,12.48506882428,0.86
132.23269228924,12.47976780187,1.5814,0.4022,-11.519,0.462,12.247,0.352,0.0862,0,0.975,19.782885, 2.225985,NOT_AVAILABLE,0,132.23274472386,12.47971337133,0.62
132.27072641644,12.49891518651,1.7947,0.4906,-11.767,0.504,-2.504,0.433,0.0311,0,1.062,20.063213, 2.196302,NOT_AVAILABLE,0,132.27077998561,12.49892631428,0.72
132.11343203833,12.4270955639,2.1422,0.0989,-27.847,0.108,3.627,0.091,0.018,0,0.98,17.589357, 2.236441,NOT_AVAILABLE,0,132.11355877015,12.42707944188,0.84
132.13230383176,12.44751689126,1.8053,0.8135,-16.955,1.246,4.749,0.746,0.0901,0,1.094,20.468397, 1.901766,NOT_AVAILABLE,0,132.13238099945,12.44749578325,0.88
132.0665350166,12.4527441678,2.1395,0.4304,-17.097,0.515,0.898,0.383,0.0112,0,1.033,19.891401, 2.420023,NOT_AVAILABLE,0,132.06661283459,12.45274017888,0.92
