ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,prob
57.35836849832,24.24749646236,66555985749157760,7.4549,0.0323,21.249,0.042,-46.075,0.025,0.0728,0,1.012, 7.955738, 0.233787,NOT_AVAILABLE,0,1.0
57.40227687241,24.30373739744,66556535504957568,7.1765,0.0569,18.71,0.061,-45.757,0.044,0.0139,0,1.029,16.240494, 2.801005,VARIABLE     ,0,1.0
57.40235505705,24.29585956567,66556535504958848,7.462,0.0225,18.183,0.026,-45.943,0.018,0.0242,0,1.168,11.475932, 1.064763,NOT_AVAILABLE,0,1.0
57.43105393746,24.3177080376,66556672943906432,24.0047,0.0672,151.093,0.075,-46.581,0.061,0.0258,0,2.914,12.837364, 2.870544,NOT_AVAILABLE,0,0.6
57.42804497401,24.31856840993,66556672943906688,7.4698,0.0609,20.447,0.066,-47.84,0.055,0.0193,0,1.177,16.043076, 3.049558,NOT_AVAILABLE,0,1.0
57.48590927642,24.34879407015,66558249192653952,7.3156,0.0319,19.505,0.034,-44.6,0.023,0.0549,0,0.834, 7.546007, 0.089898,NOT_AVAILABLE,0,1.0
57.6379095793,24.33920630856,66560349435890176,7.6242,0.066,19.409,0.065,-46.912,0.046,0.0245,1,1.021,16.400820, 2.887298,VARIABLE     ,0,1.0
57.72778472774,24.36532670246,66560727393001216,7.4746,0.0719,19.169,0.074,-47.1,0.053,0.017,0,0.984,16.679499, 2.967493,VARIABLE     ,0,1.0
57.73922505916,24.41220688191,66562342296619520,7.9099,0.1713,19.055,0.191,-46.647,0.133,0.0776,0,1.468,17.559366, 3.498444,NOT_AVAILABLE,0,1.0
57.78111155134,24.48085836748,66563270013619072,4.36,0.0241,49.497,0.028,-39.984,0.018,0.0307,0,0.942,14.510018, 1.735148,NOT_AVAILABLE,0,0.62
